1104	10.004	9.2346
1105	10.007	9.2371
1106	10.01	9.2397
1107	10.013	9.2422
1108	10.016	9.2448
1109	10.019	9.2473
1110	10.022	9.2499
1111	10.025	9.2525
1112	10.028	9.255
1113	10.031	9.2576
1114	10.034	9.2601
1115	10.037	9.2627
1116	10.04	9.2653
1117	10.043	9.2679
1118	10.046	9.2704
1119	10.049	9.273
1120	10.052	9.2756
1121	10.055	9.2782
1122	10.058	9.2807
1123	10.061	9.2833
1124	10.064	9.2859
1125	10.067	9.2885
1126	10.07	9.2911
1127	10.073	9.2936
1128	10.076	9.2962
1129	10.079	9.2988
1130	10.082	9.3014
1131	10.085	9.304
1132	10.088	9.3066
1133	10.091	9.3092
1134	10.094	9.3118
1135	10.097	9.3144
1136	10.1	9.317
1137	10.103	9.3196
1138	10.106	9.3222
1139	10.109	9.3248
1140	10.112	9.3274
1141	10.115	9.33
1142	10.118	9.3327
1143	10.121	9.3353
1144	10.124	9.3379
1145	10.127	9.3405
1146	10.13	9.3431
1147	10.133	9.3458
1148	10.137	9.3484
1149	10.14	9.351
1150	10.143	9.3536
1151	10.146	9.3563
1152	10.149	9.3589
1153	10.152	9.3615
1154	10.155	9.3641
1155	10.158	9.3668
1156	10.161	9.3694
1157	10.164	9.3721
1158	10.167	9.3747
1159	10.17	9.3773
1160	10.173	9.38
1161	10.176	9.3826
1162	10.179	9.3853
1163	10.182	9.3879
1164	10.185	9.3906
1165	10.188	9.3932
1166	10.191	9.3959
1167	10.194	9.3985
1168	10.197	9.4012
1169	10.2	9.4038
1170	10.203	9.4065
1171	10.206	9.4092
1172	10.209	9.4118
1173	10.212	9.4145
1174	10.215	9.4171
1175	10.218	9.4198
1176	10.221	9.4225
1177	10.224	9.4251
1178	10.227	9.4278
1179	10.23	9.4305
1180	10.233	9.4332
1181	10.236	9.4358
1182	10.239	9.4385
1183	10.242	9.4412
1184	10.245	9.4439
1185	10.249	9.4466
1186	10.252	9.4492
1187	10.255	9.4519
1188	10.258	9.4546
1189	10.261	9.4573
1190	10.264	9.46
1191	10.267	9.4627
1192	10.27	9.4654
1193	10.273	9.4681
1194	10.276	9.4708
1195	10.279	9.4735
1196	10.282	9.4762
1197	10.285	9.4789
